location,name,description,start,duration,eventId
poster1651,IDConn: A Python pipeline for investigating individual differences in functional brain connectivity,"Katherine Bottenhorn, Abstract 1651",1624572000,60,poster1651AmericasAsia
poster1651,IDConn: A Python pipeline for investigating individual differences in functional brain connectivity,"Katherine Bottenhorn, Abstract 1651",1624341600,120,poster1651EuropeAsia
poster1826,Identifying tissue specific transcriptomic effects on brain volume measures from GWAS summary data,"Hung Mai, Abstract 1826",1624543200,60,poster1826AmericasEurope
poster1826,Identifying tissue specific transcriptomic effects on brain volume measures from GWAS summary data,"Hung Mai, Abstract 1826",1624485600,60,poster1826AmericasAsia
poster1826,Identifying tissue specific transcriptomic effects on brain volume measures from GWAS summary data,"Hung Mai, Abstract 1826",1624341600,120,poster1826EuropeAsia
poster2375,"IFOF, not the AF, asymmetry predicts functional lateralization for language","Olga Dragoy, Abstract 2375",1624543200,60,poster2375AmericasEurope
poster2375,"IFOF, not the AF, asymmetry predicts functional lateralization for language","Olga Dragoy, Abstract 2375",1624312800,60,poster2375AmericasAsia
poster2375,"IFOF, not the AF, asymmetry predicts functional lateralization for language","Olga Dragoy, Abstract 2375",1624341600,120,poster2375EuropeAsia
poster2468,Imagination and Memory: How the Brain Monitors Reality,"Thomas Pietruszewski, Abstract 2468",1624370400,60,poster2468AmericasEurope
poster2468,Imagination and Memory: How the Brain Monitors Reality,"Thomas Pietruszewski, Abstract 2468",1624658400,60,poster2468AmericasAsia
poster2468,Imagination and Memory: How the Brain Monitors Reality,"Thomas Pietruszewski, Abstract 2468",1624514400,120,poster2468EuropeAsia
poster2176,Impact of Early Resumption of Physical Activity on Cerebral Perfusion after a Pediatric Concussion,"Katherine Healey, Abstract 2176",1624543200,60,poster2176AmericasEurope
poster2176,Impact of Early Resumption of Physical Activity on Cerebral Perfusion after a Pediatric Concussion,"Katherine Healey, Abstract 2176",1624485600,60,poster2176AmericasAsia
poster2176,Impact of Early Resumption of Physical Activity on Cerebral Perfusion after a Pediatric Concussion,"Katherine Healey, Abstract 2176",1624341600,120,poster2176EuropeAsia
poster1683,Implications of Early Physical Activity on Functional Connectivity After a Pediatric Concussion,"Katherine Healey, Abstract 1683",1624629600,60,poster1683AmericasEurope
poster1683,Implications of Early Physical Activity on Functional Connectivity After a Pediatric Concussion,"Katherine Healey, Abstract 1683",1624572000,60,poster1683AmericasAsia
poster1683,Implications of Early Physical Activity on Functional Connectivity After a Pediatric Concussion,"Katherine Healey, Abstract 1683",1624341600,120,poster1683EuropeAsia
poster1648,Improvement of brain atrophy evaluation using optimized brain masking,"Jessica Lebenberg, Abstract 1648",1624284000,60,poster1648AmericasEurope
poster1648,Improvement of brain atrophy evaluation using optimized brain masking,"Jessica Lebenberg, Abstract 1648",1624399200,60,poster1648AmericasAsia
poster1648,Improvement of brain atrophy evaluation using optimized brain masking,"Jessica Lebenberg, Abstract 1648",1624514400,120,poster1648EuropeAsia
poster2103,In vivo tractography of the human neonatal reward network and energy homeostasis pathways.,"Julie Nihouarn Sigurdardottir, Abstract 2103",1624456800,60,poster2103AmericasEurope
poster2103,In vivo tractography of the human neonatal reward network and energy homeostasis pathways.,"Julie Nihouarn Sigurdardottir, Abstract 2103",1624572000,60,poster2103AmericasAsia
poster2103,In vivo tractography of the human neonatal reward network and energy homeostasis pathways.,"Julie Nihouarn Sigurdardottir, Abstract 2103",1624341600,120,poster2103EuropeAsia
poster2075,Increased brain-heart coherence and brain connectivity during mindfulness-based stress reduction,"Junling GAO, Abstract 2075",1624370400,60,poster2075AmericasEurope
poster2075,Increased brain-heart coherence and brain connectivity during mindfulness-based stress reduction,"Junling GAO, Abstract 2075",1624658400,60,poster2075AmericasAsia
poster2075,Increased brain-heart coherence and brain connectivity during mindfulness-based stress reduction,"Junling GAO, Abstract 2075",1624514400,120,poster2075EuropeAsia
poster2507,Increased brain-heart connectivity during compassion meditation,"Hang Kin Leung, Abstract 2507",1624456800,60,poster2507AmericasEurope
poster2507,Increased brain-heart connectivity during compassion meditation,"Hang Kin Leung, Abstract 2507",1624572000,60,poster2507AmericasAsia
poster2507,Increased brain-heart connectivity during compassion meditation,"Hang Kin Leung, Abstract 2507",1624341600,120,poster2507EuropeAsia
poster1980,Increased functional activity and altered effective connectivity during sensory learning in autism,"Roshini Randeniya, Abstract 1980",1624370400,60,poster1980AmericasEurope
poster1980,Increased functional activity and altered effective connectivity during sensory learning in autism,"Roshini Randeniya, Abstract 1980",1624312800,60,poster1980AmericasAsia
poster1980,Increased functional activity and altered effective connectivity during sensory learning in autism,"Roshini Randeniya, Abstract 1980",1624514400,120,poster1980EuropeAsia
poster1359,Individual Differences of Neural Mechanisms in Language Comprehension,"Xin Liu, Abstract 1359",1624543200,60,poster1359AmericasEurope
poster1359,Individual Differences of Neural Mechanisms in Language Comprehension,"Xin Liu, Abstract 1359",1624312800,60,poster1359AmericasAsia
poster1359,Individual Differences of Neural Mechanisms in Language Comprehension,"Xin Liu, Abstract 1359",1624341600,120,poster1359EuropeAsia
poster1693,Individualized prediction of future cognition using baseline developmental cortical changes,"Budhachandra Khundrakpam, Abstract 1693",1624543200,60,poster1693AmericasEurope
poster1693,Individualized prediction of future cognition using baseline developmental cortical changes,"Budhachandra Khundrakpam, Abstract 1693",1624485600,60,poster1693AmericasAsia
poster1693,Individualized prediction of future cognition using baseline developmental cortical changes,"Budhachandra Khundrakpam, Abstract 1693",1624341600,120,poster1693EuropeAsia
poster2351,Interpreting brain dynamics via deep learning,"Md Mahfuzur Rahman, Abstract 2351",1624456800,60,poster2351AmericasEurope
poster2351,Interpreting brain dynamics via deep learning,"Md Mahfuzur Rahman, Abstract 2351",1624658400,60,poster2351AmericasAsia
poster2351,Interpreting brain dynamics via deep learning,"Md Mahfuzur Rahman, Abstract 2351",1624341600,120,poster2351EuropeAsia
poster2437,Intra-individual structural covariance networks in Anorexia Nervosa: a longitudinal investigation,"Francesco Alberti, Abstract 2437",1624456800,60,poster2437AmericasEurope
poster2437,Intra-individual structural covariance networks in Anorexia Nervosa: a longitudinal investigation,"Francesco Alberti, Abstract 2437",1624658400,60,poster2437AmericasAsia
poster2437,Intra-individual structural covariance networks in Anorexia Nervosa: a longitudinal investigation,"Francesco Alberti, Abstract 2437",1624341600,120,poster2437EuropeAsia
poster1620,Investigating the long-lasting impact of motherhood on white matter in the human brain,"Jenna Hanmer, Abstract 1620",1624456800,60,poster1620AmericasEurope
poster1620,Investigating the long-lasting impact of motherhood on white matter in the human brain,"Jenna Hanmer, Abstract 1620",1624572000,60,poster1620AmericasAsia
poster1620,Investigating the long-lasting impact of motherhood on white matter in the human brain,"Jenna Hanmer, Abstract 1620",1624341600,120,poster1620EuropeAsia
poster1976,Is it the left one or the right one? Investigating hemispheric asymmetries via classification.,"Patrick Friedrich, Abstract 1976",1624456800,60,poster1976AmericasEurope
poster1976,Is it the left one or the right one? Investigating hemispheric asymmetries via classification.,"Patrick Friedrich, Abstract 1976",1624572000,60,poster1976AmericasAsia
poster1976,Is it the left one or the right one? Investigating hemispheric asymmetries via classification.,"Patrick Friedrich, Abstract 1976",1624341600,120,poster1976EuropeAsia
poster2574,Ischemic stroke alters temporal dynamics of brain states identified with k-means clustering,"Georgia Russello, Abstract 2574",1624629600,60,poster2574AmericasEurope
poster2574,Ischemic stroke alters temporal dynamics of brain states identified with k-means clustering,"Georgia Russello, Abstract 2574",1624312800,60,poster2574AmericasAsia
poster2574,Ischemic stroke alters temporal dynamics of brain states identified with k-means clustering,"Georgia Russello, Abstract 2574",1624514400,120,poster2574EuropeAsia
poster1112,Issues of Reproducibility in a Commonly Used Approach for Independent Components Analysis in fMRI,"John Van Horn, Abstract 1112",1624370400,60,poster1112AmericasEurope
poster1112,Issues of Reproducibility in a Commonly Used Approach for Independent Components Analysis in fMRI,"John Van Horn, Abstract 1112",1624485600,60,poster1112AmericasAsia
poster1112,Issues of Reproducibility in a Commonly Used Approach for Independent Components Analysis in fMRI,"John Van Horn, Abstract 1112",1624514400,120,poster1112EuropeAsia
poster1291,Language network hyperconnectivity in MEG: marker of resiliency in extremely preterm children?,"Maria Barnes-Davis, Abstract 1291",1624543200,60,poster1291AmericasEurope
poster1291,Language network hyperconnectivity in MEG: marker of resiliency in extremely preterm children?,"Maria Barnes-Davis, Abstract 1291",1624312800,60,poster1291AmericasAsia
poster1291,Language network hyperconnectivity in MEG: marker of resiliency in extremely preterm children?,"Maria Barnes-Davis, Abstract 1291",1624341600,120,poster1291EuropeAsia
poster1863,Latent space representation of Task-fMRI using 3d-Autoencoder in a large study: HCP and UK-biobank,"Mariam Zabihi, Abstract 1863",1624543200,60,poster1863AmericasEurope
poster1863,Latent space representation of Task-fMRI using 3d-Autoencoder in a large study: HCP and UK-biobank,"Mariam Zabihi, Abstract 1863",1624658400,60,poster1863AmericasAsia
poster1863,Latent space representation of Task-fMRI using 3d-Autoencoder in a large study: HCP and UK-biobank,"Mariam Zabihi, Abstract 1863",1624341600,120,poster1863EuropeAsia
poster1267,Lateralization of human brain connectivity: a consequence of simple brain scaling principles?,"Dirk Jan Ardesch, Abstract 1267",1624456800,60,poster1267AmericasEurope
poster1267,Lateralization of human brain connectivity: a consequence of simple brain scaling principles?,"Dirk Jan Ardesch, Abstract 1267",1624572000,60,poster1267AmericasAsia
poster1267,Lateralization of human brain connectivity: a consequence of simple brain scaling principles?,"Dirk Jan Ardesch, Abstract 1267",1624341600,120,poster1267EuropeAsia
poster2057,Leveling up: How broader levels of inference improve power in functional connectivity,"Stephanie Noble, Abstract 2057",1624543200,60,poster2057AmericasEurope
poster2057,Leveling up: How broader levels of inference improve power in functional connectivity,"Stephanie Noble, Abstract 2057",1624658400,60,poster2057AmericasAsia
poster2057,Leveling up: How broader levels of inference improve power in functional connectivity,"Stephanie Noble, Abstract 2057",1624341600,120,poster2057EuropeAsia
poster2554,Linear mixed model augmented PCA reveal ongoing thought pattern associated with large scale gradient,"Hao-Ting Wang, Abstract 2554",1624370400,60,poster2554AmericasEurope
poster2554,Linear mixed model augmented PCA reveal ongoing thought pattern associated with large scale gradient,"Hao-Ting Wang, Abstract 2554",1624485600,60,poster2554AmericasAsia
poster2554,Linear mixed model augmented PCA reveal ongoing thought pattern associated with large scale gradient,"Hao-Ting Wang, Abstract 2554",1624514400,120,poster2554EuropeAsia
poster1987,Linking genetics to Alzheimerâ€™s disease via human brain mapping,"Mansu Kim, Abstract 1987",1624543200,60,poster1987AmericasEurope
poster1987,Linking genetics to Alzheimerâ€™s disease via human brain mapping,"Mansu Kim, Abstract 1987",1624485600,60,poster1987AmericasAsia
poster1987,Linking genetics to Alzheimerâ€™s disease via human brain mapping,"Mansu Kim, Abstract 1987",1624341600,120,poster1987EuropeAsia
poster1948,Linking structural and functional brain organisation with behaviour in autism,"Natalie Forde, Abstract 1948",1624370400,60,poster1948AmericasEurope
poster1948,Linking structural and functional brain organisation with behaviour in autism,"Natalie Forde, Abstract 1948",1624312800,60,poster1948AmericasAsia
poster1948,Linking structural and functional brain organisation with behaviour in autism,"Natalie Forde, Abstract 1948",1624514400,120,poster1948EuropeAsia
poster2085,Linking structural and functional imaging modalities to characterize atypical face processing in ASD,"Dorothea Floris, Abstract 2085",1624456800,60,poster2085AmericasEurope
poster2085,Linking structural and functional imaging modalities to characterize atypical face processing in ASD,"Dorothea Floris, Abstract 2085",1624658400,60,poster2085AmericasAsia
poster2085,Linking structural and functional imaging modalities to characterize atypical face processing in ASD,"Dorothea Floris, Abstract 2085",1624341600,120,poster2085EuropeAsia
poster2625,Macromolecule suppressed GABA levels show no relationship with age in youth,"Tiffany Bell, Abstract 2625",1624629600,60,poster2625AmericasEurope
poster2625,Macromolecule suppressed GABA levels show no relationship with age in youth,"Tiffany Bell, Abstract 2625",1624399200,60,poster2625AmericasAsia
poster2625,Macromolecule suppressed GABA levels show no relationship with age in youth,"Tiffany Bell, Abstract 2625",1624514400,120,poster2625EuropeAsia
